concat_key,platform,bp_segment,solution,product,entity,year,share_rate
Platform 1Channel 1Segment OneSegment OneSegment OneRestrictedProduct 01London SolutionAdmin & ManagedNon CoreLegal Entity 1,Platform 1,Segment One,London Solution,Product 01,Legal Entity 1,2025,0
Platform 1Channel 1Segment OneSegment OneSegment OneRestrictedProduct 01London SolutionAdmin & ManagedNon CoreLegal Entity 1,Platform 1,Segment One,London Solution,Product 01,Legal Entity 1,2026,0
Platform 1Channel 1Segment OneSegment OneSegment OneRestrictedProduct 01London SolutionAdmin & ManagedNon CoreLegal Entity 1,Platform 1,Segment One,London Solution,Product 01,Legal Entity 1,2027,0
Platform 1Channel 1Segment OneSegment OneSegment OneRestrictedProduct 01London SolutionAdmin & ManagedNon CoreLegal Entity 1,Platform 1,Segment One,London Solution,Product 01,Legal Entity 1,2028,0
Platform 1Channel 1Segment OneSegment OneSegment OneRestrictedProduct 01Liverpool SolutionAdmin & ManagedNon CoreLegal Entity 1,Platform 1,Segment One,Liverpool Solution,Product 01,Legal Entity 1,2025,0
Platform 1Channel 1Segment OneSegment OneSegment OneRestrictedProduct 01Liverpool SolutionAdmin & ManagedNon CoreLegal Entity 1,Platform 1,Segment One,Liverpool Solution,Product 01,Legal Entity 1,2026,0
Platform 1Channel 1Segment OneSegment OneSegment OneRestrictedProduct 01Liverpool SolutionAdmin & ManagedNon CoreLegal Entity 1,Platform 1,Segment One,Liverpool Solution,Product 01,Legal Entity 1,2027,0
Platform 1Channel 1Segment OneSegment OneSegment OneRestrictedProduct 01Liverpool SolutionAdmin & ManagedNon CoreLegal Entity 1,Platform 1,Segment One,Liverpool Solution,Product 01,Legal Entity 1,2028,0
Platform 1Channel 1Segment OneSegment OneSegment OneRestrictedProduct 01Newcastle SolutionAdmin & ManagedNon CoreLegal Entity 2,Platform 1,Segment One,Newcastle Solution,Product 01,Legal Entity 2,2025,0
Platform 1Channel 1Segment OneSegment OneSegment OneRestrictedProduct 01Newcastle SolutionAdmin & ManagedNon CoreLegal Entity 2,Platform 1,Segment One,Newcastle Solution,Product 01,Legal Entity 2,2026,0
Platform 1Channel 1Segment OneSegment OneSegment OneRestrictedProduct 01Newcastle SolutionAdmin & ManagedNon CoreLegal Entity 2,Platform 1,Segment One,Newcastle Solution,Product 01,Legal Entity 2,2027,0
Platform 1Channel 1Segment OneSegment OneSegment OneRestrictedProduct 01Newcastle SolutionAdmin & ManagedNon CoreLegal Entity 2,Platform 1,Segment One,Newcastle Solution,Product 01,Legal Entity 2,2028,0
Platform 1Channel 1Segment OneSegment OneSegment OneRestrictedProduct 01Portsmouth SolutionAdmin & ManagedNon CoreLegal Entity 1,Platform 1,Segment One,Portsmouth Solution,Product 01,Legal Entity 1,2025,0
Platform 1Channel 1Segment OneSegment OneSegment OneRestrictedProduct 01Portsmouth SolutionAdmin & ManagedNon CoreLegal Entity 1,Platform 1,Segment One,Portsmouth Solution,Product 01,Legal Entity 1,2026,0
Platform 1Channel 1Segment OneSegment OneSegment OneRestrictedProduct 01Portsmouth SolutionAdmin & ManagedNon CoreLegal Entity 1,Platform 1,Segment One,Portsmouth Solution,Product 01,Legal Entity 1,2027,0
Platform 1Channel 1Segment OneSegment OneSegment OneRestrictedProduct 01Portsmouth SolutionAdmin & ManagedNon CoreLegal Entity 1,Platform 1,Segment One,Portsmouth Solution,Product 01,Legal Entity 1,2028,0
Platform 1Channel 1Segment OneSegment OneSegment OneRestrictedProduct 04Southampton SolutionAdmin onlyCoreLegal Entity 2,Platform 1,Segment One,Southampton Solution,Product 04,Legal Entity 2,2025,0
Platform 1Channel 1Segment OneSegment OneSegment OneRestrictedProduct 04Southampton SolutionAdmin onlyCoreLegal Entity 2,Platform 1,Segment One,Southampton Solution,Product 04,Legal Entity 2,2026,0
Platform 1Channel 1Segment OneSegment OneSegment OneRestrictedProduct 04Southampton SolutionAdmin onlyCoreLegal Entity 2,Platform 1,Segment One,Southampton Solution,Product 04,Legal Entity 2,2027,0
Platform 1Channel 1Segment OneSegment OneSegment OneRestrictedProduct 04Southampton SolutionAdmin onlyCoreLegal Entity 2,Platform 1,Segment One,Southampton Solution,Product 04,Legal Entity 2,2028,0
Platform 1Channel 1Segment OneSegment OneSegment OneRestrictedProduct 04Belfast SolutionAdmin & ManagedCoreLegal Entity 2,Platform 1,Segment One,Belfast Solution,Product 04,Legal Entity 2,2025,0.00102005951297006
Platform 1Channel 1Segment OneSegment OneSegment OneRestrictedProduct 04Belfast SolutionAdmin & ManagedCoreLegal Entity 2,Platform 1,Segment One,Belfast Solution,Product 04,Legal Entity 2,2026,0.00101023643181115
Platform 1Channel 1Segment OneSegment OneSegment OneRestrictedProduct 04Belfast SolutionAdmin & ManagedCoreLegal Entity 2,Platform 1,Segment One,Belfast Solution,Product 04,Legal Entity 2,2027,0.00101023643181115
Platform 1Channel 1Segment OneSegment OneSegment OneRestrictedProduct 04Belfast SolutionAdmin & ManagedCoreLegal Entity 2,Platform 1,Segment One,Belfast Solution,Product 04,Legal Entity 2,2028,0.00101023643181115
Platform 1Channel 1Segment OneSegment OneSegment OneRestrictedProduct 04Belfast SolutionAdmin & ManagedCoreLegal Entity 1,Platform 1,Segment One,Belfast Solution,Product 04,Legal Entity 1,2025,0.000226471647841904
Platform 1Channel 1Segment OneSegment OneSegment OneRestrictedProduct 04Belfast SolutionAdmin & ManagedCoreLegal Entity 1,Platform 1,Segment One,Belfast Solution,Product 04,Legal Entity 1,2026,0.000224290746287969
Platform 1Channel 1Segment OneSegment OneSegment OneRestrictedProduct 04Belfast SolutionAdmin & ManagedCoreLegal Entity 1,Platform 1,Segment One,Belfast Solution,Product 04,Legal Entity 1,2027,0.000224290746287969
Platform 1Channel 1Segment OneSegment OneSegment OneRestrictedProduct 04Belfast SolutionAdmin & ManagedCoreLegal Entity 1,Platform 1,Segment One,Belfast Solution,Product 04,Legal Entity 1,2028,0.000224290746287969
Platform 1Channel 1Segment OneSegment OneSegment OneRestrictedProduct 04Chester SolutionAdmin & ManagedCoreLegal Entity 2,Platform 1,Segment One,Chester Solution,Product 04,Legal Entity 2,2025,0.00320189065768307
Platform 1Channel 1Segment OneSegment OneSegment OneRestrictedProduct 04Chester SolutionAdmin & ManagedCoreLegal Entity 2,Platform 1,Segment One,Chester Solution,Product 04,Legal Entity 2,2026,0.00320225792349353
Platform 1Channel 1Segment OneSegment OneSegment OneRestrictedProduct 04Chester SolutionAdmin & ManagedCoreLegal Entity 2,Platform 1,Segment One,Chester Solution,Product 04,Legal Entity 2,2027,0.00320225792349353
Platform 1Channel 1Segment OneSegment OneSegment OneRestrictedProduct 04Chester SolutionAdmin & ManagedCoreLegal Entity 2,Platform 1,Segment One,Chester Solution,Product 04,Legal Entity 2,2028,0.00320225792349353
Platform 1Channel 1Segment OneSegment OneSegment OneRestrictedProduct 04Lancaster SolutionAdmin & ManagedCoreLegal Entity 2,Platform 1,Segment One,Lancaster Solution,Product 04,Legal Entity 2,2025,0.00120652282714491
Platform 1Channel 1Segment OneSegment OneSegment OneRestrictedProduct 04Lancaster SolutionAdmin & ManagedCoreLegal Entity 2,Platform 1,Segment One,Lancaster Solution,Product 04,Legal Entity 2,2026,0.00119879115567512
Platform 1Channel 1Segment OneSegment OneSegment OneRestrictedProduct 04Lancaster SolutionAdmin & ManagedCoreLegal Entity 2,Platform 1,Segment One,Lancaster Solution,Product 04,Legal Entity 2,2027,0.00119879115567512
Platform 1Channel 1Segment OneSegment OneSegment OneRestrictedProduct 04Lancaster SolutionAdmin & ManagedCoreLegal Entity 2,Platform 1,Segment One,Lancaster Solution,Product 04,Legal Entity 2,2028,0.00119879115567512
Platform 1Channel 1Segment OneSegment OneSegment OneRestrictedProduct 04Lancaster SolutionAdmin & ManagedCoreLegal Entity 1,Platform 1,Segment One,Lancaster Solution,Product 04,Legal Entity 1,2025,2.45175352586828e-05
Platform 1Channel 1Segment OneSegment OneSegment OneRestrictedProduct 04Lancaster SolutionAdmin & ManagedCoreLegal Entity 1,Platform 1,Segment One,Lancaster Solution,Product 04,Legal Entity 1,2026,2.43604213412298e-05
Platform 1Channel 1Segment OneSegment OneSegment OneRestrictedProduct 04Lancaster SolutionAdmin & ManagedCoreLegal Entity 1,Platform 1,Segment One,Lancaster Solution,Product 04,Legal Entity 1,2027,2.43604213412298e-05
Platform 1Channel 1Segment OneSegment OneSegment OneRestrictedProduct 04Lancaster SolutionAdmin & ManagedCoreLegal Entity 1,Platform 1,Segment One,Lancaster Solution,Product 04,Legal Entity 1,2028,2.43604213412298e-05
Platform 1Channel 1Segment OneSegment OneSegment OneRestrictedProduct 04Derby SolutionAdmin & ManagedCoreLegal Entity 1,Platform 1,Segment One,Derby Solution,Product 04,Legal Entity 1,2025,0
Platform 1Channel 1Segment OneSegment OneSegment OneRestrictedProduct 04Derby SolutionAdmin & ManagedCoreLegal Entity 1,Platform 1,Segment One,Derby Solution,Product 04,Legal Entity 1,2026,0
Platform 1Channel 1Segment OneSegment OneSegment OneRestrictedProduct 04Derby SolutionAdmin & ManagedCoreLegal Entity 1,Platform 1,Segment One,Derby Solution,Product 04,Legal Entity 1,2027,0
Platform 1Channel 1Segment OneSegment OneSegment OneRestrictedProduct 04Derby SolutionAdmin & ManagedCoreLegal Entity 1,Platform 1,Segment One,Derby Solution,Product 04,Legal Entity 1,2028,0
Platform 1Channel 1Segment OneSegment OneSegment OneRestrictedProduct 04Lincoln SolutionAdmin & ManagedCoreLegal Entity 1,Platform 1,Segment One,Lincoln Solution,Product 04,Legal Entity 1,2025,0.00057380977215407
Platform 1Channel 1Segment OneSegment OneSegment OneRestrictedProduct 04Lincoln SolutionAdmin & ManagedCoreLegal Entity 1,Platform 1,Segment One,Lincoln Solution,Product 04,Legal Entity 1,2026,0.000569881797306266
Platform 1Channel 1Segment OneSegment OneSegment OneRestrictedProduct 04Lincoln SolutionAdmin & ManagedCoreLegal Entity 1,Platform 1,Segment One,Lincoln Solution,Product 04,Legal Entity 1,2027,0.000569881797306266
Platform 1Channel 1Segment OneSegment OneSegment OneRestrictedProduct 04Lincoln SolutionAdmin & ManagedCoreLegal Entity 1,Platform 1,Segment One,Lincoln Solution,Product 04,Legal Entity 1,2028,0.000569881797306266
Platform 1Channel 1Segment OneSegment OneSegment OneRestrictedProduct 04Portsmouth SolutionAdmin & ManagedCoreLegal Entity 1,Platform 1,Segment One,Portsmouth Solution,Product 04,Legal Entity 1,2025,2.53207618428206e-05
Platform 1Channel 1Segment OneSegment OneSegment OneRestrictedProduct 04Portsmouth SolutionAdmin & ManagedCoreLegal Entity 1,Platform 1,Segment One,Portsmouth Solution,Product 04,Legal Entity 1,2026,2.50694383097634e-05
Platform 1Channel 1Segment OneSegment OneSegment OneRestrictedProduct 04Portsmouth SolutionAdmin & ManagedCoreLegal Entity 1,Platform 1,Segment One,Portsmouth Solution,Product 04,Legal Entity 1,2027,2.50694383097634e-05
Platform 1Channel 1Segment OneSegment OneSegment OneRestrictedProduct 04Portsmouth SolutionAdmin & ManagedCoreLegal Entity 1,Platform 1,Segment One,Portsmouth Solution,Product 04,Legal Entity 1,2028,2.50694383097634e-05
Platform 1Channel 1Segment OneSegment OneSegment OneRestrictedProduct 02Derby SolutionAdmin & ManagedCoreLegal Entity 1,Platform 1,Segment One,Derby Solution,Product 02,Legal Entity 1,2025,5.96682605359518e-06
Platform 1Channel 1Segment OneSegment OneSegment OneRestrictedProduct 02Derby SolutionAdmin & ManagedCoreLegal Entity 1,Platform 1,Segment One,Derby Solution,Product 02,Legal Entity 1,2026,0
Platform 1Channel 1Segment OneSegment OneSegment OneRestrictedProduct 02Derby SolutionAdmin & ManagedCoreLegal Entity 1,Platform 1,Segment One,Derby Solution,Product 02,Legal Entity 1,2027,0
Platform 1Channel 1Segment OneSegment OneSegment OneRestrictedProduct 02Derby SolutionAdmin & ManagedCoreLegal Entity 1,Platform 1,Segment One,Derby Solution,Product 02,Legal Entity 1,2028,0
Platform 1Channel 1Segment OneSegment OneSegment OneRestrictedProduct 02Lincoln SolutionAdmin & ManagedCoreLegal Entity 1,Platform 1,Segment One,Lincoln Solution,Product 02,Legal Entity 1,2025,0.000199085446211301
Platform 1Channel 1Segment OneSegment OneSegment OneRestrictedProduct 02Lincoln SolutionAdmin & ManagedCoreLegal Entity 1,Platform 1,Segment One,Lincoln Solution,Product 02,Legal Entity 1,2026,0.000197722620649188
Platform 1Channel 1Segment OneSegment OneSegment OneRestrictedProduct 02Lincoln SolutionAdmin & ManagedCoreLegal Entity 1,Platform 1,Segment One,Lincoln Solution,Product 02,Legal Entity 1,2027,0.000197722620649188
Platform 1Channel 1Segment OneSegment OneSegment OneRestrictedProduct 02Lincoln SolutionAdmin & ManagedCoreLegal Entity 1,Platform 1,Segment One,Lincoln Solution,Product 02,Legal Entity 1,2028,0.000197722620649188
Platform 2Channel 2Segment OneSegment OneSegment OneRestrictedProduct 01London SolutionManaged OnlyCoreLegal Entity 1,Platform 2,Segment One,London Solution,Product 01,Legal Entity 1,2025,0.0322674552931935
Platform 2Channel 2Segment OneSegment OneSegment OneRestrictedProduct 01London SolutionManaged OnlyCoreLegal Entity 1,Platform 2,Segment One,London Solution,Product 01,Legal Entity 1,2026,0.0324489123830804
Platform 2Channel 2Segment OneSegment OneSegment OneRestrictedProduct 01London SolutionManaged OnlyCoreLegal Entity 1,Platform 2,Segment One,London Solution,Product 01,Legal Entity 1,2027,0.0324489123830804
Platform 2Channel 2Segment OneSegment OneSegment OneRestrictedProduct 01London SolutionManaged OnlyCoreLegal Entity 1,Platform 2,Segment One,London Solution,Product 01,Legal Entity 1,2028,0.0324489123830804
Platform 2Channel 2Segment OneSegment OneSegment OneRestrictedProduct 02Liverpool SolutionManaged OnlyCoreLegal Entity 1,Platform 2,Segment One,Liverpool Solution,Product 02,Legal Entity 1,2025,0.136514024305716
Platform 2Channel 2Segment OneSegment OneSegment OneRestrictedProduct 02Liverpool SolutionManaged OnlyCoreLegal Entity 1,Platform 2,Segment One,Liverpool Solution,Product 02,Legal Entity 1,2026,0.137113158766835
Platform 2Channel 2Segment OneSegment OneSegment OneRestrictedProduct 02Liverpool SolutionManaged OnlyCoreLegal Entity 1,Platform 2,Segment One,Liverpool Solution,Product 02,Legal Entity 1,2027,0.137113158766835
Platform 2Channel 2Segment OneSegment OneSegment OneRestrictedProduct 02Liverpool SolutionManaged OnlyCoreLegal Entity 1,Platform 2,Segment One,Liverpool Solution,Product 02,Legal Entity 1,2028,0.137113158766835
Platform 2Channel 2Segment OneSegment OneSegment OneRestrictedProduct 02Southampton SolutionN/ACoreLegal Entity 2,Platform 2,Segment One,Southampton Solution,Product 02,Legal Entity 2,2025,0.0178134097315281
Platform 2Channel 2Segment OneSegment OneSegment OneRestrictedProduct 02Southampton SolutionN/ACoreLegal Entity 2,Platform 2,Segment One,Southampton Solution,Product 02,Legal Entity 2,2026,0.0179329872581406
Platform 2Channel 2Segment OneSegment OneSegment OneRestrictedProduct 02Southampton SolutionN/ACoreLegal Entity 2,Platform 2,Segment One,Southampton Solution,Product 02,Legal Entity 2,2027,0.0179329872581406
Platform 2Channel 2Segment OneSegment OneSegment OneRestrictedProduct 02Southampton SolutionN/ACoreLegal Entity 2,Platform 2,Segment One,Southampton Solution,Product 02,Legal Entity 2,2028,0.0179329872581406
Platform 2Channel 2Segment OneSegment OneSegment OneRestrictedProduct 02Lincoln SolutionManaged OnlyCoreLegal Entity 1,Platform 2,Segment One,Lincoln Solution,Product 02,Legal Entity 1,2025,0.000656161914883785
Platform 2Channel 2Segment OneSegment OneSegment OneRestrictedProduct 02Lincoln SolutionManaged OnlyCoreLegal Entity 1,Platform 2,Segment One,Lincoln Solution,Product 02,Legal Entity 1,2026,0
Platform 2Channel 2Segment OneSegment OneSegment OneRestrictedProduct 02Lincoln SolutionManaged OnlyCoreLegal Entity 1,Platform 2,Segment One,Lincoln Solution,Product 02,Legal Entity 1,2027,0
Platform 2Channel 2Segment OneSegment OneSegment OneRestrictedProduct 02Lincoln SolutionManaged OnlyCoreLegal Entity 1,Platform 2,Segment One,Lincoln Solution,Product 02,Legal Entity 1,2028,0
Platform 2Channel 2Segment OneSegment OneSegment OneRestrictedProduct 02Portsmouth SolutionManaged OnlyCoreLegal Entity 1,Platform 2,Segment One,Portsmouth Solution,Product 02,Legal Entity 1,2025,0
Platform 2Channel 2Segment OneSegment OneSegment OneRestrictedProduct 02Portsmouth SolutionManaged OnlyCoreLegal Entity 1,Platform 2,Segment One,Portsmouth Solution,Product 02,Legal Entity 1,2026,0
Platform 2Channel 2Segment OneSegment OneSegment OneRestrictedProduct 02Portsmouth SolutionManaged OnlyCoreLegal Entity 1,Platform 2,Segment One,Portsmouth Solution,Product 02,Legal Entity 1,2027,0
Platform 2Channel 2Segment OneSegment OneSegment OneRestrictedProduct 02Portsmouth SolutionManaged OnlyCoreLegal Entity 1,Platform 2,Segment One,Portsmouth Solution,Product 02,Legal Entity 1,2028,0
